,BA,Accuracy,Recall,f1_score,roc_auc,pr_auc,cv,data,train_time,prediction_time,alpha,sigma_mul,T,t,cutoff
0,0.43859649122807015,0.8333333333333334,0.8771929824561403,0.9090909090909091,0.06432748538011696,0.026573856726788733,9,Wine,2.864142894744873,3.719329833984375e-05,0.05,1.5,0.5,20,0.06
0,0.64784023965725,0.933659839715049,0.9653233364573571,0.9650972124619349,0.769872881986284,0.3133589032182396,0,Wafer,31293.0873131752,0.38045454025268555,0.05,1.5,0.5,10,0.06
0,0.6583350069174811,0.9348471356485604,0.9654795376444861,0.9657058042340442,0.7282266702369795,0.3192371810395905,1,Wafer,31037.51487469673,0.21393132209777832,0.05,1.5,0.5,10,0.06
0,0.6447078479939304,0.9330661917482933,0.965010934083099,0.9647848832669634,0.7766825099299326,0.30257593735763405,2,Wafer,30992.181475400925,0.15563249588012695,0.05,1.5,0.5,10,0.06
0,0.6599012027491409,0.9351439596319383,0.9656357388316151,0.9658620420279665,0.7411950878445723,0.3343845242922658,3,Wafer,31198.740520238876,0.3600783348083496,0.05,1.5,0.5,10,0.06
0,0.6541831235774535,0.9349955476402493,0.9661043423930021,0.9658026233603997,0.7278236153880484,0.31729314377151263,4,Wafer,31031.273092985153,0.13890385627746582,0.05,1.5,0.5,10,0.06
0,0.6541831235774535,0.9349955476402493,0.9661043423930021,0.9658026233603997,0.7817209279838144,0.34091766036240007,5,Wafer,30991.405554294586,0.06985664367675781,0.05,1.5,0.5,10,0.06
0,0.6492502343017806,0.933659839715049,0.965167135270228,0.9650917610308474,0.7867295934306243,0.313529306098982,6,Wafer,31111.16588330269,0.4060788154602051,0.05,1.5,0.5,10,0.06
0,0.6474497366894274,0.9329177797566043,0.964542330521712,0.9646930167161382,0.7475723732167031,0.3056210326287552,7,Wafer,31133.84111881256,0.4170706272125244,0.05,1.5,0.5,10,0.06
0,0.6566907104922568,0.9344018996734936,0.965167135270228,0.96546875,0.7806228708290563,0.33664358938377925,8,Wafer,31246.45303964615,0.39499330520629883,0.05,1.5,0.5,10,0.06
0,0.6570031128665149,0.9349955476402493,0.9657919400187441,0.9657919400187441,0.7317886151649038,0.32392790628842666,9,Wafer,31214.059413194656,0.4180617332458496,0.05,1.5,0.5,10,0.06
0,0.6477621390636854,0.93351142772336,0.965167135270228,0.9650163985631734,0.763516516416001,0.312843655952849,0,Wafer,31311.05608844757,0.39281654357910156,0.05,1.5,0.5,20,0.06
0,0.6552026152541617,0.9342534876818047,0.965167135270228,0.9653933286461996,0.7283912393448475,0.32183535887534337,1,Wafer,31309.33220410347,0.35804295539855957,0.05,1.5,0.5,20,0.06
0,0.6476840384701209,0.9333630157316711,0.965010934083099,0.964935572042171,0.7638865644664614,0.29756662896104896,2,Wafer,31327.245585918427,0.3593943119049072,0.05,1.5,0.5,20,0.06
0,0.6595888003748829,0.9345503116651825,0.965010934083099,0.9655387981558177,0.7323943596495143,0.33089325059192537,3,Wafer,31106.80416250229,0.294144868850708,0.05,1.5,0.5,20,0.06
0,0.653480218235373,0.933659839715049,0.964698531708841,0.9650753965153527,0.7248650905223071,0.31782122019983977,4,Wafer,31224.47949910164,0.45908379554748535,0.05,1.5,0.5,20,0.06
0,0.6555150176284197,0.9348471356485604,0.9657919400187441,0.9657165169855525,0.7722010234896833,0.33697774098164496,5,Wafer,10736.716260194778,0.07798552513122559,0.05,1.5,0.5,20,0.06
0,0.647996440844379,0.9339566636984268,0.9656357388316151,0.9652588024045593,0.7836515932521088,0.3143221911146749,6,Wafer,10742.558505296707,0.0637667179107666,0.05,1.5,0.5,20,0.06
0,0.6491721337082161,0.93351142772336,0.965010934083099,0.965010934083099,0.7441447799050891,0.3056488123336086,7,Wafer,10698.30200266838,0.07323598861694336,0.05,1.5,0.5,20,0.06
0,0.6552807158477262,0.9344018996734936,0.9653233364573571,0.9654741446648962,0.7700486083218042,0.33309375626618054,8,Wafer,10733.520576953888,0.06476354598999023,0.05,1.5,0.5,20,0.06
0,0.6567688110858214,0.9345503116651825,0.9653233364573571,0.9655495664401219,0.7259389736838191,0.3222403885673188,9,Wafer,10686.344265699387,0.06512975692749023,0.05,1.5,0.5,20,0.06
0,0.4083333333333333,0.7777777777777778,0.8166666666666667,0.8749999999999999,0.7833333333333333,0.09607843137254904,0,BME,7.453638076782227,5.698204040527344e-05,0.05,1.5,0.3,10,0.06
0,0.5883575883575883,0.9117647058823529,0.9459459459459459,0.953307392996109,0.8957528957528957,0.196663169338255,0,Chinatown,145.2567493915558,0.0001251697540283203,0.05,1.5,0.3,10,0.06
0,0.6634585289514867,0.9115281501340483,0.9380281690140845,0.9527896995708154,0.8159624413145541,0.35434209029709074,0,CinCECGTorso,5835.394849061966,0.0001685619354248047,0.05,1.5,0.3,10,0.06
0,0.41938461538461536,0.5893536121673004,0.608,0.7378640776699029,0.5372307692307693,0.052981184991642456,0,Computers,1286.457913160324,0.00035119056701660156,0.05,1.5,0.3,10,0.06
0,0.8025641025641026,0.9264705882352942,0.9384615384615385,0.9606299212598426,0.9333333333333332,0.24267676767676769,0,CricketX,24.89721441268921,4.863739013671875e-05,0.05,1.5,0.3,10,0.06
0,0.3923076923076923,0.75,0.7846153846153846,0.857142857142857,0.7794871794871795,0.09044117647058825,0,CricketY,25.464126110076904,5.602836608886719e-05,0.05,1.5,0.3,10,0.06
0,0.5897435897435898,0.8235294117647058,0.8461538461538461,0.9016393442622951,0.6153846153846153,0.0792608286252354,0,CricketZ,25.381247758865356,5.793571472167969e-05,0.05,1.5,0.3,10,0.06
0,0.7455769230769231,0.8802281368821293,0.895,0.9342379958246346,0.7879038461538461,0.5256445067077127,0,Crop,120.45795965194702,0.0008959770202636719,0.05,1.5,0.3,10,0.06
0,0.6019021739130435,0.863905325443787,0.8913043478260869,0.9258064516129033,0.7422360248447205,0.1226282205576089,0,DistalPhalanxOutlineAgeGroup,247.7111554145813,0.0002040863037109375,0.05,1.5,0.3,10,0.06
0,0.6421614100185529,0.9312169312169312,0.9628942486085343,0.9637883008356546,0.6663132785581765,0.19567890065770863,0,DistalPhalanxOutlineCorrect,717.1188840866089,0.00035381317138671875,0.05,1.5,0.3,10,0.06
0,0.8108597285067873,0.917910447761194,0.9294117647058824,0.9556451612903226,0.9345399698340876,0.2518858975736062,0,DistalPhalanxTW,155.2228970527649,0.00011968612670898438,0.05,1.5,0.3,10,0.06
0,0.6062242642860501,0.9166666666666666,0.9510106200753683,0.955922865013774,0.8882126791563948,0.2378593196286369,0,ECG5000,8589.893394947052,0.06307053565979004,0.05,1.5,0.3,10,0.06
0,0.9016393442622951,0.8125,0.8032786885245902,0.8909090909090909,0.907103825136612,0.22008547008547008,0,EOGHorizontalSignal,187.04896450042725,5.459785461425781e-05,0.05,1.5,0.3,10,0.06
0,0.7513661202185793,0.828125,0.8360655737704918,0.9026548672566372,0.8469945355191257,0.1926190476190476,0,EOGVerticalSignal,179.81073212623596,6.103515625e-05,0.05,1.5,0.3,10,0.06
0,0.5313930205949656,0.8682170542635659,0.904891304347826,0.9288702928870293,0.6101258581235698,0.08249141335801785,0,Earthquakes,1591.0231370925903,0.00023555755615234375,0.05,1.5,0.3,10,0.06
0,0.4995321637426901,0.8971111111111111,0.9412865497076024,0.9455998120079896,0.2766201429499675,0.0451875449434922,0,ElectricDevices,11101.385049819946,0.06476306915283203,0.05,1.5,0.3,10,0.06
0,0.5253357753357754,0.8603773584905661,0.8968253968253969,0.9243353783231084,0.5753968253968254,0.06071342408490897,0,EthanolLevel,4361.5964987277985,0.00014519691467285156,0.05,1.5,0.3,10,0.06
0,0.7386792452830189,0.8648648648648649,0.8773584905660378,0.9253731343283582,0.7716981132075471,0.11745867982894923,0,FaceAll,28.743112325668335,6.389617919921875e-05,0.05,1.5,0.3,10,0.06
0,0.6504767044432452,0.9186046511627907,0.9480122324159022,0.95679012345679,0.8607663248785753,0.1857240756908507,0,FacesUCR,294.27339458465576,0.00014543533325195312,0.05,1.5,0.3,10,0.06
0,0.48535813217253665,0.9018796992481203,0.9481598733676296,0.9483475163269345,0.42218327774323033,0.041077074868762754,0,FordA,12928.642221689224,0.027456283569335938,0.05,1.5,0.3,10,0.06
0,0.4823087129588678,0.9012605042016807,0.9478107032286599,0.9480203494802034,0.40010926971407756,0.03925337258430972,0,FordB,11891.46580004692,0.008275032043457031,0.05,1.5,0.3,10,0.06
0,0.7026153846153846,0.9429657794676806,0.9693333333333334,0.969979986657772,0.8562307692307692,0.3346042428828262,0,FreezerRegularTrain,5919.383456945419,0.003343343734741211,0.05,1.5,0.3,10,0.06
0,0.7089460273337966,0.9392338177014531,0.9645587213342599,0.9679218967921898,0.8112022237665046,0.2904109473279145,0,FreezerSmallTrain,5645.489504814148,0.018587112426757812,0.05,1.5,0.3,10,0.06
0,0.6293859649122807,0.8958333333333334,0.9254385964912281,0.9440715883668903,0.6944444444444444,0.17431611787869503,0,GunPointAgeSpan,146.65664672851562,9.822845458984375e-05,0.05,1.5,0.3,10,0.06
0,0.5142405063291139,0.9036144578313253,0.9451476793248945,0.9491525423728814,0.5583684950773559,0.06508776623657482,0,GunPointMaleVersusFemale,157.0654273033142,8.726119995117188e-05,0.05,1.5,0.3,10,0.06
0,0.597457627118644,0.9112903225806451,0.9449152542372882,0.9529914529914529,0.722457627118644,0.13194236934140893,0,GunPointOldVersusYoung,167.02935361862183,8.440017700195312e-05,0.05,1.5,0.3,10,0.06
0,0.7111180124223603,0.9402823018458197,0.9657142857142857,0.9684813753581661,0.8655403726708074,0.4762547742859961,0,HandOutlines,19240.392743825912,0.0013458728790283203,0.05,1.5,0.3,10,0.06
0,0.6799999999999999,0.7523809523809524,0.76,0.853932584269663,0.722,0.1375433000451484,0,Haptics,486.97266125679016,6.723403930664062e-05,0.05,1.5,0.3,10,0.06
0,0.5014044943820224,0.7311827956989247,0.7528089887640449,0.8427672955974843,0.547752808988764,0.04320639477957175,0,HouseTwenty,1080.7817668914795,7.319450378417969e-05,0.05,1.5,0.3,10,0.06
0,0.7849462365591398,0.8923076923076924,0.9032258064516129,0.9411764705882352,0.8924731182795699,0.16849816849816848,0,InlineSkate,657.7020494937897,4.696846008300781e-05,0.05,1.5,0.3,10,0.06
0,0.8064671814671815,0.8903225806451613,0.8986486486486487,0.9399293286219081,0.918918918918919,0.3276715102479109,0,InsectEPGRegularTrain,323.5265169143677,6.747245788574219e-05,0.05,1.5,0.3,10,0.06
0,0.5119047619047619,0.8257575757575758,0.8571428571428571,0.9037656903765691,0.8412698412698413,0.11809939707398873,0,InsectEPGSmallTrain,254.95846271514893,5.8650970458984375e-05,0.05,1.5,0.3,10,0.06
0,0.5275,0.8238095238095238,0.855,0.9023746701846965,0.849,0.12963178960201432,0,InsectWingbeatSound,178.93674230575562,0.00011038780212402344,0.05,1.5,0.3,10,0.06
0,0.5486599011189175,0.9150779896013865,0.9544626593806922,0.9553327256153146,0.8110200364298725,0.18676877350128768,0,ItalyPowerDemand,719.6627144813538,0.00035953521728515625,0.05,1.5,0.3,10,0.06
0,0.6407692307692308,0.8022813688212928,0.82,0.8874458874458875,0.7686153846153847,0.12575207670263186,0,LargeKitchenAppliances,1292.8342418670654,0.00021457672119140625,0.05,1.5,0.3,10,0.06
0,0.5599999999999999,0.765079365079365,0.7866666666666666,0.8644688644688644,0.7426666666666668,0.07924257311782473,0,Mallat,2700.7849383354187,0.0002865791320800781,0.05,1.5,0.3,10,0.06
0,0.6409774436090225,0.8964285714285715,0.924812030075188,0.944337811900192,0.6729323308270677,0.11809778103183335,0,MiddlePhalanxOutlineAgeGroup,183.23522806167603,0.00014328956604003906,0.05,1.5,0.3,10,0.06
0,0.5636437196564172,0.9159519725557461,0.9548736462093863,0.9557362240289069,0.5819743557823976,0.09428543588635496,0,MiddlePhalanxOutlineCorrect,786.7191972732544,0.00034928321838378906,0.05,1.5,0.3,10,0.06
0,0.5252475247524753,0.910377358490566,0.9504950495049505,0.9528535980148882,0.9202970297029703,0.21280909459653177,0,MiddlePhalanxTW,104.1572015285492,8.869171142578125e-05,0.05,1.5,0.3,10,0.06
0,0.644927536231884,0.9264367816091954,0.9565217391304348,0.9611650485436893,0.8865884518058431,0.3152937909326615,0,MixedShapesRegularTrain,4090.3092563152313,0.00018334388732910156,0.05,1.5,0.3,10,0.06
0,0.66494277236117,0.9294781382228491,0.9584569732937686,0.9627421758569299,0.8902077151335311,0.4737141338137809,0,MixedShapesSmallTrain,6996.3970675468445,0.0006337165832519531,0.05,1.5,0.3,10,0.06
0,0.5502873563218391,0.8241758241758241,0.8505747126436781,0.9024390243902438,0.8304597701149425,0.10858514657856763,0,NonInvasiveFetalECGThorax1,163.9440610408783,5.650520324707031e-05,0.05,1.5,0.3,10,0.06
0,0.9137931034482758,0.8351648351648352,0.8275862068965517,0.9056603773584906,0.9252873563218391,0.24988553113553114,0,NonInvasiveFetalECGThorax2,167.22387075424194,4.5299530029296875e-05,0.05,1.5,0.3,10,0.06
0,0.6272217149058377,0.9289311695579183,0.9623085983510011,0.9625920471281296,0.6532933656251241,0.20351676981044298,0,PhalangesOutlinesCorrect,4429.534505605698,0.028166532516479492,0.05,1.5,0.3,10,0.06
0,0.6555555555555556,0.6455026455026455,0.6444444444444445,0.7759197324414715,0.6925925925925926,0.07134713986199485,0,PowerCons,59.094393730163574,0.00012445449829101562,0.05,1.5,0.3,10,0.06
0,0.6671280276816609,0.9078947368421053,0.9342560553633218,0.9507042253521126,0.8366782006920416,0.17274510077699914,0,ProximalPhalanxOutlineAgeGroup,217.75998830795288,0.0001308917999267578,0.05,1.5,0.3,10,0.06
0,0.5938949613436417,0.9261006289308176,0.9619834710743802,0.9611890999174235,0.7221007731271661,0.14613376074320938,0,ProximalPhalanxOutlineCorrect,931.4280574321747,0.0004429817199707031,0.05,1.5,0.3,10,0.06
0,0.6744505494505495,0.9358490566037736,0.9642857142857143,0.9662027833001987,0.9532967032967032,0.3343884107587255,0,ProximalPhalanxTW,163.78260374069214,9.846687316894531e-05,0.05,1.5,0.3,10,0.06
0,0.5458461538461539,0.7604562737642585,0.784,0.8615384615384616,0.5203076923076922,0.05719957852859167,0,RefrigerationDevices,1292.6425898075104,0.00019097328186035156,0.05,1.5,0.3,10,0.06
0,0.48584615384615387,0.6463878326996197,0.664,0.7811764705882354,0.49015384615384616,0.04607193858290207,0,ScreenType,1311.9872798919678,0.0003275871276855469,0.05,1.5,0.3,10,0.06
0,0.5568783068783069,0.897887323943662,0.9351851851851852,0.9456928838951311,0.4885582010582011,0.11282224443398808,0,SemgHandGenderCh2,7880.956291675568,0.0002906322479248047,0.05,1.5,0.3,10,0.06
0,0.6061904761904762,0.8980891719745223,0.9266666666666666,0.9455782312925171,0.6352380952380952,0.109219454560674,0,SemgHandMovementCh2,1633.2810759544373,5.888938903808594e-05,0.05,1.5,0.3,10,0.06
0,0.5083333333333333,0.8677248677248677,0.9055555555555556,0.9287749287749288,0.7395061728395063,0.09324861380745171,0,SemgHandSubjectCh2,2135.3243572711945,8.20159912109375e-05,0.05,1.5,0.3,10,0.06
0,0.635,0.8476190476190476,0.87,0.9157894736842105,0.6859999999999999,0.09736452794834043,0,ShapeletSim,137.9217872619629,5.698204040527344e-05,0.05,1.5,0.3,10,0.06
0,0.45492307692307693,0.7262357414448669,0.756,0.8399999999999999,0.4563076923076923,0.04319525060166923,0,SmallKitchenAppliances,1268.2041630744934,0.00025081634521484375,0.05,1.5,0.3,10,0.06
0,0.6799999999999999,0.9333333333333333,0.96,0.964824120603015,0.862,0.404174975431073,0,SmoothSubspace,25.652804613113403,5.4836273193359375e-05,0.05,1.5,0.3,10,0.06
0,0.5910538045208532,0.9237057220708447,0.9598853868194842,0.9598853868194842,0.7857370264247056,0.13077237781221054,0,SonyAIBORobotSurface1,320.0183038711548,0.00011754035949707031,0.05,1.5,0.3,10,0.06
0,0.5123905148472548,0.9165354330708662,0.9602649006622517,0.9563066776586974,0.6668980986968597,0.09370613155259952,0,SonyAIBORobotSurface2,905.1803488731384,0.0007278919219970703,0.05,1.5,0.3,10,0.06
0,0.5676141257536607,0.905340699815838,0.9426356589147287,0.9498144893575472,0.840551248923342,0.15673430821081324,0,StarLightCurves,21023.24169754982,0.009765863418579102,0.05,1.5,0.3,10,0.06
0,0.64,0.9230769230769231,0.9466666666666667,0.9594594594594594,0.8933333333333333,0.15611577964519138,0,SwedishLeaf,18.831150770187378,5.364418029785156e-05,0.05,1.5,0.3,10,0.06
0,0.7320359281437125,0.9428571428571428,0.9640718562874252,0.9698795180722892,0.9505988023952097,0.3059847608531819,0,Symbols,224.75344920158386,7.390975952148438e-05,0.05,1.5,0.3,10,0.06
0,0.585,0.9333333333333333,0.97,0.9651741293532338,0.936,0.25346320346320345,0,SyntheticControl,28.2105233669281,5.1975250244140625e-05,0.05,1.5,0.3,10,0.06
0,0.6827882960413081,0.9378068739770867,0.9655765920826161,0.9672413793103448,0.8206540447504302,0.4040957943809465,0,TwoLeadECG,854.6407315731049,0.09686589241027832,0.05,1.5,0.3,10,0.06
0,0.6898027204756327,0.9403202328966521,0.9678407350689127,0.9685823754789271,0.7997477704711287,0.42386486334207607,0,TwoPatterns,3117.8777146339417,0.027109146118164062,0.05,1.5,0.3,10,0.06
0,0.9166666666666667,0.8412698412698413,0.8333333333333334,0.9090909090909091,0.9,0.20744301994301995,0,UMD,12.370861530303955,4.696846008300781e-05,0.05,1.5,0.3,10,0.06
0,0.7264778325123153,0.9151103565365025,0.9357142857142857,0.9544626593806922,0.9382389162561576,0.36181182257541544,0,UWaveGestureLibraryAll,4749.565304040909,0.00042247772216796875,0.05,1.5,0.3,10,0.06
0,0.8097290640394088,0.9490662139219015,0.9642857142857143,0.972972972972973,0.9636699507389164,0.5927902390418249,0,UWaveGestureLibraryX,1468.7799861431122,0.0003535747528076172,0.05,1.5,0.3,10,0.06
0,0.6854679802955665,0.9303904923599321,0.9571428571428572,0.963162623539982,0.8988300492610838,0.48949181735420855,0,UWaveGestureLibraryY,1427.2446269989014,0.0003821849822998047,0.05,1.5,0.3,10,0.06
0,0.7389778325123153,0.9388794567062818,0.9607142857142857,0.9676258992805756,0.9145935960591133,0.5598762137300691,0,UWaveGestureLibraryZ,1354.240181684494,0.0003452301025390625,0.05,1.5,0.3,10,0.06
0,0.5153403643336529,0.7243589743589743,0.7449664429530202,0.8377358490566038,0.5934803451581976,0.08155430447385632,0,WormsTwoClass,589.8536820411682,0.00010800361633300781,0.05,1.5,0.3,10,0.06
0,0.5699289229086932,0.9184111647879764,0.9570621468926553,0.9570621468926553,0.6424275560415528,0.12020522275744579,0,Yoga,7530.602269411087,0.01096653938293457,0.05,1.5,0.3,10,0.06
0,0.6545658682634731,0.9085714285714286,0.9341317365269461,0.951219512195122,0.9258982035928145,0.21905589723314184,0,Symbols,69.23719477653503,0.0001766681671142578,0.05,1.5,0.3,20,0.06
0,0.5920658682634731,0.9028571428571428,0.9341317365269461,0.9483282674772036,0.9251497005988024,0.23538374958021602,1,Symbols,68.9756772518158,0.00011181831359863281,0.05,1.5,0.3,20,0.06
0,0.7110778443113772,0.9028571428571428,0.9221556886227545,0.9476923076923077,0.9244011976047903,0.21816745405689494,2,Symbols,68.50097155570984,0.00010275840759277344,0.05,1.5,0.3,20,0.06
0,0.7110778443113772,0.9028571428571428,0.9221556886227545,0.9476923076923077,0.8914670658682635,0.1643381535243357,3,Symbols,68.5643413066864,0.0001647472381591797,0.05,1.5,0.3,20,0.06
0,0.7200598802395209,0.92,0.9401197604790419,0.9573170731707317,0.9333832335329341,0.24571408915158915,4,Symbols,68.83818578720093,0.00017690658569335938,0.05,1.5,0.3,20,0.06
0,0.7795658682634731,0.92,0.9341317365269461,0.9570552147239264,0.9543413173652695,0.3118582443635656,5,Symbols,68.79801273345947,0.00010752677917480469,0.05,1.5,0.3,20,0.06
0,0.7825598802395209,0.9257142857142857,0.9401197604790419,0.9602446483180428,0.9266467065868264,0.22966885120072503,6,Symbols,67.86317300796509,9.822845458984375e-05,0.05,1.5,0.3,20,0.06
0,0.7200598802395209,0.92,0.9401197604790419,0.9573170731707317,0.8967065868263473,0.3025931897828756,7,Symbols,68.86779308319092,0.00013899803161621094,0.05,1.5,0.3,20,0.06
0,0.8985778443113772,0.92,0.9221556886227545,0.9565217391304348,0.9520958083832336,0.31076471956406165,8,Symbols,68.51092004776001,0.0001399517059326172,0.05,1.5,0.3,20,0.06
0,0.5980538922155689,0.9142857142857143,0.9461077844311377,0.9546827794561933,0.9109281437125748,0.19537617400520627,9,Symbols,68.5468361377716,0.00012874603271484375,0.05,1.5,0.3,20,0.06
0,0.6310671256454389,0.9296235679214403,0.9621342512908778,0.9629629629629629,0.818875502008032,0.39361104375245676,0,TwoLeadECG,105.07087779045105,0.0011560916900634766,0.05,1.5,0.3,20,0.06
0,0.6678427997705106,0.939443535188216,0.9690189328743546,0.9681857265692176,0.8542168674698796,0.4506071962949838,1,TwoLeadECG,107.88945722579956,0.0016067028045654297,0.05,1.5,0.3,20,0.06
0,0.716982214572576,0.9427168576104746,0.9672977624784854,0.9698015530629853,0.8370051635111876,0.44700375851203816,2,TwoLeadECG,105.83319425582886,0.0008594989776611328,0.05,1.5,0.3,20,0.06
0,0.6661216293746414,0.9361702127659575,0.9655765920826161,0.9664082687338501,0.900114744693058,0.47592643856726574,3,TwoLeadECG,106.65374612808228,0.002039194107055664,0.05,1.5,0.3,20,0.06
0,0.7204245553643144,0.9492635024549918,0.9741824440619621,0.9733447979363714,0.831726907630522,0.477127644659539,4,TwoLeadECG,108.28157043457031,0.0016777515411376953,0.05,1.5,0.3,20,0.06
0,0.7020367183017786,0.9443535188216039,0.9707401032702238,0.9707401032702238,0.859552495697074,0.4097590991295874,5,TwoLeadECG,106.74071168899536,0.000993967056274414,0.05,1.5,0.3,20,0.06
0,0.6635398737808377,0.9312602291325696,0.9604130808950087,0.9637305699481865,0.8222604704532415,0.2874921334041786,6,TwoLeadECG,106.48590230941772,0.001129150390625,0.05,1.5,0.3,20,0.06
0,0.6845094664371774,0.9410801963993454,0.9690189328743546,0.9690189328743546,0.8613884107860011,0.4648305076640359,7,TwoLeadECG,105.91268277168274,0.0007910728454589844,0.05,1.5,0.3,20,0.06
0,0.632788296041308,0.9328968903436988,0.9655765920826161,0.9647463456577816,0.8724039013195639,0.389903071666927,8,TwoLeadECG,108.15456295013428,0.0009334087371826172,0.05,1.5,0.3,20,0.06
0,0.6793459552495698,0.9312602291325696,0.9586919104991394,0.9636678200692042,0.8901893287435456,0.40493543766048334,9,TwoLeadECG,104.86661577224731,0.0008077621459960938,0.05,1.5,0.3,20,0.06
